,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asumispalvelut Arjessa Oy,11.10.2016,
1,Y-tunnus,2728060-4,,
2,Kotipaikka,Seinäjoki,29.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Lakkaamisajankohta,30.04.2017,30.04.2017,
7,Viimeisin rekisteröintiajankohta,27.06.2017,27.06.2017,
8,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
9,Yrityksen tila,Lakannut,30.04.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
