,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Malikantie 1 Oy,20.07.2015,
1,Y-tunnus,2698863-5,,
2,Kotipaikka,Vaasa,20.07.2015,
3,Yritysmuoto,Osakeyhtiö,20.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.07.2015,,
6,Viimeisin rekisteröintiajankohta,25.07.2022,25.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.07.2015,,
8,Yrityksen tila,Rekisterissä,20.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,15.06.2016,
12,Postiosoite,c/o Kari Rinta  Hiiripellontie 5  66500  Vähäkyrö  Suomi,,
13,Käyntiosoite,c/o Kari Rinta  Hiiripellontie 5  66500  Vähäkyrö  Suomi,,
14,Puhelin,0407013992,,
15,Sähköposti,kari.rinta(a)netikka.fi,,
