,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,P3 Consulting Oy,09.12.2015,
1,Y-tunnus,2730011-8,,
2,Kotipaikka,Kirkkonummi,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2022,03.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.08.2020,
11,Yhteystiedot,,08.12.2015,
12,Postiosoite,Morbackantie 92  02450  Sundsberg  Suomi,,
13,Käyntiosoite,Morbackantie 92  02450  Sundsberg  Suomi,,
14,Puhelin,+358 400 420 583,,
15,Sähköposti,pklindholm(a)gmail.com,,
