,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JP Fastigheter AB,26.05.2015,
1,Y-tunnus,2690438-2,,
2,Kotipaikka,Hammarland,26.05.2015,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Viimeisin rekisteröintiajankohta,31.08.2022,31.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
8,Yrityksen tila,Rekisterissä,26.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,14.09.2022,
12,Postiosoite,Torpvägen 3  22240  Hammarland  Suomi,,
13,Käyntiosoite,Torpvägen 3  22240  Hammarland  Suomi,,
14,Puhelin,0405244928,,
15,Sähköposti,jan7.62(a)hotmail.com,,
