,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JR-Care Oy,07.04.2015,
1,Y-tunnus,2679919-9,,
2,Kotipaikka,Turku,07.04.2015,
3,Yritysmuoto,Osakeyhtiö,07.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.04.2015,,
6,Viimeisin rekisteröintiajankohta,07.10.2022,07.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.04.2015,,
8,Yrityksen tila,Rekisterissä,07.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.03.2020,
11,Yhteystiedot,,15.04.2020,
12,Postiosoite,Hepohaantie 54  21420  Lieto  Suomi,,
13,Puhelin,0400523220,,
14,Sähköposti,jouko.raintola(a)jr-care.fi,,
