,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Linnea Advisors Oy,21.07.2015,
1,Y-tunnus,2701159-4,,
2,Kotipaikka,Helsinki,21.07.2015,
3,Yritysmuoto,Osakeyhtiö,21.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.07.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.07.2015,,
8,Yrityksen tila,Rekisterissä,21.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.05.2020,
11,Yhteystiedot,,09.09.2020,
12,Postiosoite,c/o Timo Leino  Limingantie 5  00560  Helsinki  Suomi,,
13,Käyntiosoite,c/o Timo Leino  Limingantie 5  00560  Helsinki  Suomi,,
14,Puhelin,"+358503255754, +358503255754",,
15,Sähköposti,timo.leino(a)linneacapital.fi,,
