,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cadencia Consulting Group Oy,04.11.2015,
1,Y-tunnus,2721764-8,,
2,Kotipaikka,Kempele,04.11.2015,
3,Yritysmuoto,Osakeyhtiö,04.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.11.2015,,
6,Viimeisin rekisteröintiajankohta,23.09.2022,23.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.11.2015,,
8,Yrityksen tila,Rekisterissä,04.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.07.2019,
11,Yhteystiedot,,22.09.2019,
12,Postiosoite,Uusikatu 30 A 34  90100  Oulu  Suomi,,
13,Käyntiosoite,Uusikatu 30 A 34  90100  Oulu  Suomi,,
14,Puhelin,+358445302504,,
15,Sähköposti,tommi.paananen(a)cadencia.fi,,
