,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HairNina OY,26.11.2015,
1,Y-tunnus,2725447-3,,
2,Kotipaikka,Turku,26.11.2015,
3,Yritysmuoto,Osakeyhtiö,26.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.11.2015,,
6,Viimeisin rekisteröintiajankohta,26.04.2023,26.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.11.2015,,
8,Yrityksen tila,Rekisterissä,26.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2020,
11,Yhteystiedot,,01.06.2022,
12,Postiosoite,Talvenselkä 20  20400  Turku  Suomi,,
13,Käyntiosoite,c/o New Hairstore Puistokatu  Puistokatu 8  20100  Turku  Suomi,,
14,Puhelin,"0405547060, 0405547060",,
15,Sähköposti,ninapalmroth(a)gmail.com,,
16,Www,http://www.newhairstore.fi,,
