,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,THS Investments Oy,21.01.2015,
1,Y-tunnus,2664547-2,,
2,Kotipaikka,Helsinki,21.01.2015,
3,Yritysmuoto,Osakeyhtiö,21.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2015,,
6,Viimeisin rekisteröintiajankohta,21.09.2022,21.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2015,,
8,Yrityksen tila,Rekisterissä,21.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,06.06.2019,
12,Postiosoite,c/o Tommi Sievers  Vironkatu 12 B 19  00170  Helsinki  Suomi,,
13,Puhelin,0407616090,,
14,Sähköposti,tommi.sievers(a)gmail.com,,
