,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vaiscom Services Oy,20.07.2015,
1,Y-tunnus,2699280-2,,
2,Kotipaikka,Raahe,20.07.2015,
3,Yritysmuoto,Osakeyhtiö,20.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.07.2015,,
6,Viimeisin rekisteröintiajankohta,08.02.2023,08.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.07.2015,,
8,Yrityksen tila,Rekisterissä,20.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.03.2020,
11,Yhteystiedot,,02.07.2015,
12,Postiosoite,Kumpukuja 2  92140  Pattijoki  Suomi,,
13,Käyntiosoite,Kumpukuja 2  92140  Pattijoki  Suomi,,
14,Puhelin,040 6671051,,
15,Sähköposti,juha.korpela(a)vaiscom.fi,,
