,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöosakeyhtiö Vesilahden Narvan päiväkoti,30.06.2015,
1,Y-tunnus,2695751-3,,
2,Kotipaikka,Tampere,30.06.2015,
3,Yritysmuoto,Osakeyhtiö,30.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.02.2023,08.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.06.2015,,
8,Yrityksen tila,Rekisterissä,30.06.2015,
9,Yrityksen tilanne,Selvitystilassa,13.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,29.07.2020,
12,Yhteystiedot,,06.12.2022,
13,Postiosoite,c/o Asianajotoimisto Ylikraka Oy  Yrjönkatu 36 A  00100  Helsinki  Suomi,,
14,Käyntiosoite,Takojankatu 15 A  33540  Tampere  Suomi,,
15,Puhelin,0500737390,,
16,Sähköposti,jukka.rantala(a)jrline.fi,,
