,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FeedIn Oy,30.12.2015,
1,Y-tunnus,2733745-5,,
2,Kotipaikka,Parainen,22.11.2019,
3,Yritysmuoto,Osakeyhtiö,30.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.12.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2023,04.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.12.2015,,
8,Yrityksen tila,Rekisterissä,30.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.12.2019,
11,Yhteystiedot,,29.12.2015,
12,Postiosoite,Jaakkolantie 190  32100  Ypäjä  Suomi,,
13,Käyntiosoite,Jaakkolantie 190  32100  Ypäjä  Suomi,,
14,Puhelin,045-3569209,,
