,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Solid Liner Oy,04.06.2015,
1,Y-tunnus,2691113-6,,
2,Kotipaikka,Oulu,04.06.2015,
3,Yritysmuoto,Osakeyhtiö,04.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.06.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.06.2015,,
8,Yrityksen tila,Rekisterissä,04.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,18.05.2015,
12,Postiosoite,Koivulehdontie 4  91500  Muhos  Suomi,,
13,Puhelin,0400 587180,,
14,Sähköposti,kauko.kujala(a)pp.inet.fi,,
