,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metsäpalvelu Vähä-Peltomäki Oy,05.01.2016,
1,Y-tunnus,2734005-6,,
2,Kotipaikka,Ikaalinen,05.01.2016,
3,Yritysmuoto,Osakeyhtiö,05.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.01.2016,,
6,Viimeisin rekisteröintiajankohta,28.07.2022,28.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.01.2016,,
8,Yrityksen tila,Rekisterissä,05.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.03.2021,
11,Yhteystiedot,,24.01.2019,
12,Postiosoite,c/o Metsäpalvelu Vähä-Peltomäki Oy  Vatulantie 35  39530  Kilvakkala  Suomi,,
13,Käyntiosoite,c/o Metsäpalvelu Vähä-Peltomäki Oy  Vatulantie 35  39530  Kilvakkala  Suomi,,
14,Puhelin,"0408427217, 0408427217",,
15,Sähköposti,sami.metsapalvelu(a)luukku.com,,
