,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sosiaalipalvelut Jyväsharju Oy,08.05.2015,
1,Y-tunnus,2688135-2,,
2,Kotipaikka,Jyväskylä,08.05.2015,
3,Yritysmuoto,Osakeyhtiö,08.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.05.2015,,
6,Lakkaamisajankohta,30.11.2019,30.11.2019,
7,Viimeisin rekisteröintiajankohta,10.04.2020,10.04.2020,
8,Yrityksen tiedot järjestelmässä alkaen,08.05.2015,,
9,Yrityksen tila,Lakannut,30.11.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
