,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Azmar Oy,01.09.2015,
1,Y-tunnus,2701138-3,,
2,Kotipaikka,Turku,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,09.04.2021,
12,Postiosoite,Suovantie 2  20300  Turku  Suomi,,
13,Käyntiosoite,Suovantie 2  20300  Turku  Suomi,,
14,Puhelin,0442007395,,
15,Sähköposti,siwaily82(a)hotmail.com,,
