,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hemsö Rättsväsendefastigheter Finland Oy,27.12.2016,
1,Y-tunnus,2730030-2,,
2,Kotipaikka,Helsinki,27.12.2016,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Lakkaamisajankohta,01.05.2020,01.05.2020,
7,Viimeisin rekisteröintiajankohta,08.09.2020,08.09.2020,
8,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
9,Yrityksen tila,Lakannut,01.05.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
