,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Puolanganteollisuustie 2,19.01.2016,
1,Y-tunnus,2735349-8,,
2,Kotipaikka,Harjavalta,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.09.2022,26.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.01.2016,
12,Postiosoite,Harjavallankatu 11 as. 4  29200  Harjavalta  Suomi,,
13,Käyntiosoite,Harjavallankatu 11 as. 4  29200  Harjavalta  Suomi,,
14,Puhelin,0400720302,,
15,Sähköposti,rala44(a)suomi24.fi,,
