,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Maanrakennus T. Rajava Oy,13.04.2015,
1,Y-tunnus,2682683-9,,
2,Kotipaikka,Lohja,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Viimeisin rekisteröintiajankohta,15.12.2022,15.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.03.2015,
12,Postiosoite,Liinapellontie 45  09810  Nummi  Suomi,,
13,Käyntiosoite,Liinapellontie 45  09810  Nummi  Suomi,,
14,Puhelin,"0401835040, 0401835040",,
15,Sähköposti,t.rajavankaivuu(a)gmail.com,,
