,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tekpin Oy,09.03.2015,
1,Y-tunnus,2678895-9,,
2,Kotipaikka,Karstula,09.03.2015,
3,Yritysmuoto,Osakeyhtiö,09.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.03.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.03.2015,,
8,Yrityksen tila,Rekisterissä,09.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,24.03.2023,
12,Postiosoite,Vinniläntie 10  17800  Kuhmoinen  Suomi,,
13,Käyntiosoite,Vinniläntie 10  17800  Kuhmoinen  Suomi,,
14,Puhelin,0400 545 354,,
15,Sähköposti,heikki.kuusisto(a)tekpin.fi,,
16,Www,http://www.tekpin.fi,,
