,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KTP-Basket Oy,28.07.2015,
1,Y-tunnus,2693827-5,,
2,Kotipaikka,Kotka,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,15.12.2022,
12,Postiosoite,c/o Lindström Jyrki  Riikinkuja 1 A  48310  Kotka  Suomi,,
