,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ole Lindroos Oy Ab,25.01.2016,
1,Y-tunnus,2729615-5,,
2,Kotipaikka,Luoto,25.01.2016,
3,Yritysmuoto,Osakeyhtiö,25.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,25.01.2016,,
6,Viimeisin rekisteröintiajankohta,24.12.2022,24.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.01.2016,,
8,Yrityksen tila,Rekisterissä,25.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.12.2015,
12,Postiosoite,Norra Tjuvören 5  68580  Larsmo  Suomi,,
13,Puhelin,0505509875,,
