,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Osmo Vainionpää Oy,12.02.2016,
1,Y-tunnus,2736086-6,,
2,Kotipaikka,Kurikka,12.02.2016,
3,Yritysmuoto,Osakeyhtiö,12.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.02.2016,,
6,Viimeisin rekisteröintiajankohta,11.02.2023,11.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.02.2016,,
8,Yrityksen tila,Rekisterissä,12.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,13.01.2016,
12,Postiosoite,Kivistönkyläntie 179  61600  Jalasjärvi  Suomi,,
13,Käyntiosoite,Kivistönkyläntie 179  61600  Jalasjärvi  Suomi,,
14,Puhelin,0400 666749,,
