,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metsä Moilanen Oy,23.02.2015,
1,Y-tunnus,2671507-1,,
2,Kotipaikka,Paltamo,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,16.09.2022,16.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.06.2020,
11,Yhteystiedot,,08.09.2015,
12,Postiosoite,Haatajanniementie 37 A  88350  Kivesjärvi  Suomi,,
13,Puhelin,044-2733380,,
14,Sähköposti,juumoilanen(a)gmail.com,,
