,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AvaDive Oy,22.06.2015,
1,Y-tunnus,2695568-1,,
2,Kotipaikka,Riihimäki,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.02.2023,28.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.04.2020,
11,Yhteystiedot,,15.01.2021,
12,Postiosoite,Vanha Rastaalantie 7 A  02620  Espoo  Suomi,,
13,Käyntiosoite,Vanha Rastaalantie 7 A  02620  Espoo  Suomi,,
14,Puhelin,"0449742547, 0449742547",,
15,Sähköposti,sanna.m.mayra(a)gmail.com,,
16,Www,http://www.avadive.com,,
