,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Projektinjohto Palorinne Oy,04.09.2015,
1,Y-tunnus,2707502-9,,
2,Kotipaikka,Lohja,04.09.2015,
3,Yritysmuoto,Osakeyhtiö,04.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.09.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.09.2015,,
8,Yrityksen tila,Rekisterissä,04.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.06.2020,
11,Yhteystiedot,,07.04.2023,
12,Postiosoite,Tapulitie 2 as. 2  52200  Puumala  Suomi,,
13,Käyntiosoite,Tapulitie 2 as. 2  52200  Puumala  Suomi,,
14,Puhelin,"044 236 2919, 040 861 4944",,
15,Sähköposti,tapani.palorinne(a)palorinne.com,,
16,Www,http://www.palorinne.com,,
