,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Alme Solutions Oy,11.11.2015,
1,Y-tunnus,2722054-8,,
2,Kotipaikka,Tampere,11.11.2015,
3,Yritysmuoto,Osakeyhtiö,11.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.11.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.11.2015,,
8,Yrityksen tila,Rekisterissä,11.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,02.11.2015,
12,Postiosoite,Yliopistonkatu 58 B  33100  Tampere  Suomi,,
13,Käyntiosoite,Yliopistonkatu 58 B  33100  Tampere  Suomi,,
14,Puhelin,"0104206060, 0400344601",,
15,Sähköposti,jani.moberg(a)sandbox.fi,,
