,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PutkiPoke Oy,02.11.2015,
1,Y-tunnus,2718474-3,,
2,Kotipaikka,Oulu,02.11.2015,
3,Yritysmuoto,Osakeyhtiö,02.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.11.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.11.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2021,
11,Yhteystiedot,,15.10.2020,
12,Postiosoite,c/o PutkiPoke Oy  Hintantie 95  90650  Oulu  Suomi,,
13,Käyntiosoite,c/o PutkiPoke Oy  Hintantie 95  90650  Oulu  Suomi,,
14,Puhelin,"0405898949, 0405898949",,
15,Sähköposti,ossi.ukkola(a)putkipoke.fi,,
16,Www,http://www.putkipoke.fi,,
