,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Konepalvelu Kylmäluoma Oy,02.11.2015,
1,Y-tunnus,2715498-2,,
2,Kotipaikka,Rovaniemi,02.11.2015,
3,Yritysmuoto,Osakeyhtiö,02.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.11.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.11.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.11.2019,
11,Yhteystiedot,,04.10.2015,
12,Postiosoite,Koskenniskantie 18  96700  Rovaniemi  Suomi,,
13,Käyntiosoite,Koskenniskantie 18  96700  Rovaniemi  Suomi,,
14,Puhelin,+358405175524,,
15,Sähköposti,kylmaluoma(a)gmail.com,,
