,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Z-Service,22.09.2015,
1,Y-tunnus,2709546-8,,
2,Kotipaikka,Espoo,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,07.09.2015,
12,Postiosoite,Lammaksenpolku 10  02770  Espoo  Suomi,,
13,Käyntiosoite,Lammaksenpolku 10  02770  Espoo  Suomi,,
14,Sähköposti,patrik.lehtinen(a)alaratech.com,,
