,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Teika Oy,08.06.2015,
1,Y-tunnus,2691013-3,,
2,Kotipaikka,Jyväskylä,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,18.06.2022,18.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.04.2021,
11,Yhteystiedot,,27.08.2015,
12,Postiosoite,Kelohonka 5  40740  Jyväskylä  Suomi,,
13,Käyntiosoite,Kelohonka 5  40740  Jyväskylä  Suomi,,
14,Puhelin,0407656508,,
15,Sähköposti,tapani.stjernvall(a)gmail.com,,
