,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hockey Drivers Oy,27.11.2018,
1,Y-tunnus,2720921-8,,
2,Kotipaikka,Ylöjärvi,27.11.2018,
3,Yritysmuoto,Osakeyhtiö,27.11.2018,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
8,Yrityksen tila,Rekisterissä,16.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,13.11.2018,
12,Postiosoite,Koivuhaantie 14 G 13  33480  Ylöjärvi  Suomi,,
13,Käyntiosoite,Koivuhaantie 14 G 13  33480  Ylöjärvi  Suomi,,
14,Puhelin,040-9641720,,
