,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Laukaan Fysioterapia Oy,30.03.2015,
1,Y-tunnus,2680614-1,,
2,Kotipaikka,Jyväskylä,30.03.2015,
3,Yritysmuoto,Osakeyhtiö,30.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.03.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2022,09.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.03.2015,,
8,Yrityksen tila,Rekisterissä,30.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2020,
11,Yhteystiedot,,26.09.2022,
12,Postiosoite,Yliskyläntie 5 F 60  00840  Helsinki  Suomi,,
13,Käyntiosoite,Takkapolku 11  40520  Jyväskylä  Suomi,,
14,Puhelin,"0400463077, 0400463077",,
15,Sähköposti,aulikki.kangaskoski(a)gmail.com,,
