,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nosturipalvelu Tiitinen Oy,01.09.2015,
1,Y-tunnus,2706800-5,,
2,Kotipaikka,Varkaus,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,12.05.2022,12.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.07.2021,
11,Yhteystiedot,,26.08.2015,
12,Postiosoite,c/o Nosturipalvelu Tiitinen Oy  Soratie 27  78500  Varkaus  Suomi,,
13,Käyntiosoite,c/o Nosturipalvelu Tiitinen Oy  Soratie 27  78500  Varkaus  Suomi,,
14,Puhelin,0407163800,,
15,Sähköposti,esa.tiitinen(a)gmail.com,,
