,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FMO Tapiola Lower Holding Oy,28.11.2017,
1,Y-tunnus,2725815-9,,
2,Kotipaikka,Helsinki,26.11.2015,
3,Yritysmuoto,Osakeyhtiö,26.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.11.2015,,
6,Lakkaamisajankohta,30.04.2018,30.04.2018,
7,Viimeisin rekisteröintiajankohta,08.09.2018,08.09.2018,
8,Yrityksen tiedot järjestelmässä alkaen,26.11.2015,,
9,Yrityksen tila,Lakannut,30.04.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
