,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sammut Software Oy,13.05.2015,
1,Y-tunnus,2688524-9,,
2,Kotipaikka,Hyvinkää,13.05.2015,
3,Yritysmuoto,Osakeyhtiö,13.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.05.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.05.2015,,
8,Yrityksen tila,Rekisterissä,13.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,01.01.2021,
12,Postiosoite,Leimaajankatu 7  53300  Lappeenranta  Suomi,,
13,Sähköposti,sampo.ahokas(a)sammutsw.com,,
14,Www,http://sammutsw.com,,
