,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lasinpojat Oy,03.02.2016,
1,Y-tunnus,2735316-4,,
2,Kotipaikka,Kuopio,03.02.2016,
3,Yritysmuoto,Osakeyhtiö,03.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2016,,
6,Lakkaamisajankohta,24.10.2022,24.10.2022,
7,Viimeisin rekisteröintiajankohta,24.10.2022,24.10.2022,
8,Yrityksen tiedot järjestelmässä alkaen,03.02.2016,,
9,Yrityksen tila,Lakannut,24.10.2022,
10,Yrityksen tilanne,Konkurssissa,21.06.2022,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
