,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JP Coating Solution Oy,27.01.2015,
1,Y-tunnus,2668140-6,,
2,Kotipaikka,Helsinki,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Lakkaamisajankohta,09.12.2022,09.12.2022,
7,Viimeisin rekisteröintiajankohta,09.12.2022,09.12.2022,
8,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
9,Yrityksen tila,Lakannut,09.12.2022,
10,Yrityksen tilanne,Konkurssissa,25.07.2018,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
