,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Revon Solutions Oy,15.06.2015,
1,Y-tunnus,2694351-7,,
2,Kotipaikka,Lahti,15.07.2015,
3,Yritysmuoto,Osakeyhtiö,15.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.06.2015,,
6,Viimeisin rekisteröintiajankohta,02.06.2022,02.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.06.2015,,
8,Yrityksen tila,Rekisterissä,15.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.09.2020,
11,Yhteystiedot,,24.08.2020,
12,Postiosoite,Kivenlahdenkatu 5 C 24  02320  Espoo  Suomi,,
13,Sähköposti,revonsol(a)gmail.com,,
