,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JEV-Kukka Oy,12.03.2015,
1,Y-tunnus,2680795-3,,
2,Kotipaikka,Kotka,12.03.2015,
3,Yritysmuoto,Osakeyhtiö,12.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.03.2015,,
6,Viimeisin rekisteröintiajankohta,04.06.2020,04.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,12.03.2015,,
8,Yrityksen tila,Rekisterissä,12.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.03.2015,
12,Postiosoite,Kaskimäentie 33  48310  Kotka  Suomi,,
13,Käyntiosoite,Koulukatu 10  48100  Kotka  Suomi,,
14,Puhelin,0405853815,,
15,Sähköposti,satu.j.kokkonen(a)gmail.com,,
