,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotipalvelu Wallenius Oy,11.01.2016,
1,Y-tunnus,2733309-1,,
2,Kotipaikka,Kirkkonummi,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,06.05.2022,
12,Postiosoite,c/o Inari Wallenius  Tolsanpolku 6 A 5  02400  Kirkkonummi  Suomi,,
13,Käyntiosoite,c/o Inari Wallenius  Tolsanpolku 6 A 5  02400  Kirkkonummi  Suomi,,
14,Puhelin,0406859977,,
