,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lamsoner Oy,02.04.2015,
1,Y-tunnus,2680931-8,,
2,Kotipaikka,Vihti,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,01.05.2020,01.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.05.2019,
12,Postiosoite,Kehätie 1646 A 2  03300  Otalampi  Suomi,,
13,Käyntiosoite,Kehätie 1646 A 2  03300  Otalampi  Suomi,,
14,Puhelin,0440505505,,
15,Sähköposti,lennart.stamm(a)mail.ee,,
