,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NR Management Oy,16.06.2015,
1,Y-tunnus,2693486-4,,
2,Kotipaikka,Vantaa,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,01.04.2022,01.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,01.03.2023,
12,Postiosoite,Naalitaival 3 as. 1  01450  Vantaa  Suomi,,
13,Käyntiosoite,c/o Nord LKV  Bulevardi 13  00120  Helsinki  Suomi,,
14,Puhelin,040 962 6659,,
15,Sähköposti,noora(a)nordlkv.fi,,
