,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Koillis-Teräs Oy,20.07.2015,
1,Y-tunnus,2698859-8,,
2,Kotipaikka,Kemijärvi,20.07.2015,
3,Yritysmuoto,Osakeyhtiö,20.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.07.2015,,
6,Viimeisin rekisteröintiajankohta,14.02.2023,14.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.07.2015,,
8,Yrityksen tila,Rekisterissä,20.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,01.07.2015,
12,Postiosoite,c/o Jani Tupitsa  Marjakuja 6  90460  Oulunsalo  Suomi,,
13,Puhelin,"+358401410142, 0401410142",,
14,Sähköposti,janitupitsa75(a)gmail.com,,
