,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jasset Oy,16.04.2015,
1,Y-tunnus,2683409-7,,
2,Kotipaikka,Kangasala,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,03.07.2019,03.07.2019,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksen tilanne,Konkurssissa,03.07.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,25.05.2015,
13,Postiosoite,Rantatuomentie 21  36420  Sahalahti  Suomi,,
14,Puhelin,"0504648001, 0504648001",,
15,Sähköposti,Jassetoy(a)hotmail.com,,
