,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savon MVR-Urakointi Oy,18.11.2015,
1,Y-tunnus,2724583-3,,
2,Kotipaikka,Varkaus,18.11.2015,
3,Yritysmuoto,Osakeyhtiö,18.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.11.2015,,
6,Viimeisin rekisteröintiajankohta,29.07.2022,29.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.11.2015,,
8,Yrityksen tila,Rekisterissä,18.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.01.2020,
11,Yhteystiedot,,02.01.2020,
12,Postiosoite,Törrölänmäentie 161  78500  Varkaus  Suomi,,
13,Käyntiosoite,c/o Varkaus  Törrölänmäentie 161  78500  Varkaus  Suomi,,
14,Puhelin,"0406593506, 0406593506",,
15,Sähköposti,onninomistaja(a)gmail.com,,
