,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Sami Beshar Oy,18.05.2015,
1,Y-tunnus,2687867-1,,
2,Kotipaikka,Järvenpää,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2021,
11,Yhteystiedot,,30.08.2017,
12,Postiosoite,Mäyrätie 9 A  04430  Järvenpää  Suomi,,
13,Käyntiosoite,Mäyrätie 9 A  04430  Järvenpää  Suomi,,
14,Puhelin,040 513 6024,,
15,Sähköposti,sami.beshar(a)saunalahti.fi,,
