,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Erikoisetsintäpalvelut SEEP Oy,11.03.2015,
1,Y-tunnus,2678209-8,,
2,Kotipaikka,Vantaa,11.03.2015,
3,Yritysmuoto,Osakeyhtiö,11.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.03.2015,,
6,Lakkaamisajankohta,02.12.2022,02.12.2022,
7,Viimeisin rekisteröintiajankohta,02.12.2022,02.12.2022,
8,Yrityksen tiedot järjestelmässä alkaen,11.03.2015,,
9,Yrityksen tila,Lakannut,02.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
