,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JW-Forklift Oy,19.05.2015,
1,Y-tunnus,2689297-5,,
2,Kotipaikka,Kuopio,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.01.2023,12.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
8,Yrityksen tila,Rekisterissä,19.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.12.2022,
11,Yhteystiedot,,25.02.2022,
12,Postiosoite,c/o Janne Laitinen  Loukeisentie 258  71200  Tuusniemi  Suomi,,
