,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rekkasepät Oy,01.10.2015,
1,Y-tunnus,2713731-4,,
2,Kotipaikka,Kuortane,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,28.10.2015,
12,Postiosoite,Murronnevantie 55  63230  Lentilä  Suomi,,
13,Käyntiosoite,Haavistontie 4  63100  Kuortane  Suomi,,
14,Sähköposti,rekkasepat(a)gmail.com,,
