,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,eHaven Oy,02.03.2015,
1,Y-tunnus,2678032-4,,
2,Kotipaikka,Helsinki,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,29.12.2021,29.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksen tilanne,Konkurssissa,29.12.2021,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,18.03.2020,
12,Yhteystiedot,,15.02.2021,
13,Postiosoite,Haapalahdenkatu 4 B 14  00300  Helsinki  Suomi,,
14,Puhelin,0401543978,,
15,Sähköposti,matias(a)spot-a-shop.com,,
