,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Puheterapeuttisi Johanna Antila Oy,25.02.2015,
1,Y-tunnus,2673783-6,,
2,Kotipaikka,Vaasa,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,27.05.2021,27.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.05.2018,
12,Postiosoite,Harjukatu 35  65230  Vaasa  Suomi,,
13,Käyntiosoite,Harjukatu 35  65230  Vaasa  Suomi,,
14,Puhelin,0445679919,,
15,Sähköposti,johanna(a)puheterapeuttisi.fi,,
16,Www,http://www.puheterapeuttisi.fi,,
