,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ab Midaco Oy,24.06.2015,
1,Y-tunnus,2693062-8,,
2,Kotipaikka,Vöyri,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,11.10.2022,11.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.05.2015,
12,Postiosoite,Bergbyvägen 126  66600  Vörå  Suomi,,
13,Puhelin,040-5306262,,
14,Sähköposti,mikael.dalkari(a)netikka.fi,,
