,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SYLVESTRA OY,20.10.2015,
1,Y-tunnus,2716917-2,,
2,Kotipaikka,Vantaa,20.10.2015,
3,Yritysmuoto,Osakeyhtiö,20.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Viimeisin rekisteröintiajankohta,01.02.2023,01.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
8,Yrityksen tila,Rekisterissä,20.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.02.2021,
11,Yhteystiedot,,30.11.2020,
12,Postiosoite,Naakkatie 11a  01450  Vantaa  Suomi,,
13,Käyntiosoite,Naakkatie 11a  01450  Vantaa  Suomi,,
14,Puhelin,0406512121,,
15,Sähköposti,hamish.mcgrady(a)sylvestra.fi,,
