,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,5G Management Oy,18.12.2015,
1,Y-tunnus,2724477-7,,
2,Kotipaikka,Valkeakoski,18.12.2015,
3,Yritysmuoto,Osakeyhtiö,18.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.12.2015,,
6,Viimeisin rekisteröintiajankohta,18.08.2022,18.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.12.2015,,
8,Yrityksen tila,Rekisterissä,18.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,04.04.2023,
12,Postiosoite,c/o TiliKonsilo Oy  Lempääläntie 39  37630  Valkeakoski  Suomi,,
13,Käyntiosoite,c/o TiliKonsilo Oy  Lempääläntie 39  37630  Valkeakoski  Suomi,,
