,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jotak Oy,05.05.2015,
1,Y-tunnus,2687537-4,,
2,Kotipaikka,Lappeenranta,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.03.2023,
11,Yhteystiedot,,07.03.2023,
12,Postiosoite,Pohjolankatu 14 as. 6  87100  Kajaani  Suomi,,
13,Käyntiosoite,Pohjolankatu 14 as. 6  87100  Kajaani  Suomi,,
14,Puhelin,0443081371,,
15,Sähköposti,j.takalo84(a)gmail.com,,
