,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Womanizer Oy,10.03.2015,
1,Y-tunnus,2679303-7,,
2,Kotipaikka,Helsinki,10.03.2015,
3,Yritysmuoto,Osakeyhtiö,10.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.03.2015,,
6,Viimeisin rekisteröintiajankohta,02.04.2022,02.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.03.2015,,
8,Yrityksen tila,Rekisterissä,10.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.03.2015,
12,Postiosoite,c/o Hakkarainen  Sturenkatu 31 B 19  00550  Helsinki  Suomi,,
13,Käyntiosoite,c/o Hakkarainen  Sturenkatu 31 B 19  00550  Helsinki  Suomi,,
14,Puhelin,0404847771,,
