,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Saunoy Oy,04.06.2015,
1,Y-tunnus,2692504-4,,
2,Kotipaikka,Espoo,04.06.2015,
3,Yritysmuoto,Osakeyhtiö,04.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.06.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.06.2015,,
8,Yrityksen tila,Rekisterissä,04.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.05.2015,
12,Postiosoite,Haltijatontuntie 8 A  02200  Espoo  Suomi,,
13,Käyntiosoite,Haltijatontuntie 8 A  02200  Espoo  Suomi,,
14,Puhelin,0405152233,,
15,Sähköposti,kari.hirvonen(a)kahiko.fi,,
