,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tipux Oy,23.09.2015,
1,Y-tunnus,2708183-2,,
2,Kotipaikka,Mynämäki,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.03.2023,17.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.03.2023,
11,Yhteystiedot,,23.02.2022,
12,Postiosoite,c/o Tilix Oy  Torikantie 85  23800  Laitila  Suomi,,
13,Puhelin,044 257 7257,,
14,Sähköposti,juhani.torikka(a)munax.fi,,
