,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Red Capital Oy,22.07.2015,
1,Y-tunnus,2696008-5,,
2,Kotipaikka,Helsinki,22.07.2015,
3,Yritysmuoto,Osakeyhtiö,22.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.07.2015,,
6,Viimeisin rekisteröintiajankohta,23.03.2023,23.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.07.2015,,
8,Yrityksen tila,Rekisterissä,22.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.03.2023,
11,Yhteystiedot,,08.12.2022,
12,Postiosoite,c/o iHomes Oy  Linda Tannerin kuja 1 A  02250  Espoo  Suomi,,
13,Käyntiosoite,c/o iHomes Oy  Linda Tannerin kuja 1 A  02250  Espoo  Suomi,,
14,Puhelin,0503153080,,
15,Sähköposti,kari.hanninen(a)ihomes.fi,,
