,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lapin Caravanhuolto Oy,02.02.2015,
1,Y-tunnus,2667002-9,,
2,Kotipaikka,Rovaniemi,02.02.2015,
3,Yritysmuoto,Osakeyhtiö,02.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2015,,
6,Viimeisin rekisteröintiajankohta,07.02.2023,07.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2015,,
8,Yrityksen tila,Rekisterissä,02.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.02.2020,
11,Yhteystiedot,,15.01.2015,
12,Postiosoite,Alakorkalontie 12  96300  Rovaniemi  Suomi,,
13,Puhelin,050 9191398,,
14,Sähköposti,kari.kuisma(a)live.com,,
15,Www,http://www.lapincaravanhuolto.fi,,
