,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Stratur Oy,06.03.2015,
1,Y-tunnus,2678795-6,,
2,Kotipaikka,Vantaa,06.03.2015,
3,Yritysmuoto,Osakeyhtiö,06.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.03.2015,,
6,Viimeisin rekisteröintiajankohta,09.07.2022,09.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.03.2015,,
8,Yrityksen tila,Rekisterissä,06.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.10.2020,
11,Yhteystiedot,,27.02.2015,
12,Postiosoite,Teknobulevardi 3-5  01530  Vantaa  Suomi,,
13,Käyntiosoite,Teknobulevardi 3-5  01530  Vantaa  Suomi,,
14,Puhelin,"044 5540 400, 044 5540 400",,
15,Sähköposti,jari.avall(a)stratur.fi,,
16,Www,http://www.stratur.fi,,
