,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,APUA JA VOIMAA LUONNOSTA OY,31.12.2015,
1,Y-tunnus,2732983-4,,
2,Kotipaikka,Lahti,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Lakkaamisajankohta,22.11.2021,22.11.2021,
7,Viimeisin rekisteröintiajankohta,22.11.2021,22.11.2021,
8,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
9,Yrityksen tila,Lakannut,22.11.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
