,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Grani Home Care Oy,11.01.2016,
1,Y-tunnus,2732055-7,,
2,Kotipaikka,Kauniainen,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,06.08.2022,06.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2020,
11,Yhteystiedot,,15.12.2015,
12,Postiosoite,c/o Eriksson  Puutarhatie 11 C 8  02700  Kauniainen  Suomi,,
13,Puhelin,"0500959570, 0503435648",,
